cell_id,timestamp,technology,rsrp,rsrq,sinr,throughput_dl,throughput_ul,latency,jitter,packet_loss,handover_label,is_anomaly,latitude,longitude,prb_utilization,active_users,sla_compliant
CELL_001,2024-01-01 02:33:00,5G,-118.1,-7.77,11.68695609637646,33.67,14.849497743163884,26.584,1.9190255497997946,0.0562,1,0,36.82,10.17,14.7,230,1
CELL_019,2024-01-01 02:34:00,5G,-98.0,-13.37,7.257410715869302,937.06,420.04693648130456,6.401,0.3926328804936615,0.4049,1,0,36.82,10.17,100.0,44,1
CELL_010,2024-01-01 02:35:00,5G,-117.4,-3.06,10.473472923181554,45.37,14.299593098827204,34.673,3.003104639323296,0.0564,1,0,36.82,10.17,46.0,193,1
CELL_012,2024-01-01 02:36:00,5G,-83.3,-4.23,20.80183690833003,226.7,84.40890241153711,1.889,0.25276189323684106,0.001,1,0,36.82,10.17,45.1,14,1
CELL_015,2024-01-01 02:37:00,5G,-80.4,-6.26,-4.200840341359719,867.09,292.46501132834527,11.088,1.8544409727939537,0.0942,1,0,36.82,10.17,78.6,39,1
CELL_009,2024-01-01 02:38:00,5G,-74.6,-11.45,17.637415030572356,935.63,459.31723128882436,4.35,0.5360565431674671,0.2081,1,0,36.82,10.17,85.3,4,1
CELL_020,2024-01-01 02:39:00,5G,-101.6,-12.94,6.42662729546322,219.18,81.01041455345766,1.412,0.24336640163614173,0.0498,1,0,36.82,10.17,69.3,11,1
CELL_017,2024-01-01 02:40:00,5G,-110.1,-19.89,7.0610634755452,55.78,17.165673127475873,26.784,4.13758774447877,0.0442,1,0,36.82,10.17,7.0,189,1
CELL_017,2024-01-01 02:41:00,5G,-100.8,-19.98,27.873820434534643,830.96,267.64193764105676,9.187,0.7783083245491583,0.1035,1,0,36.82,10.17,73.9,48,1
CELL_020,2024-01-01 02:42:00,5G,-72.0,-11.24,21.81673332487284,928.74,294.1280886024126,10.252,1.201090671138163,0.6871,1,0,36.82,10.17,59.7,42,1
CELL_012,2024-01-01 02:43:00,5G,-100.5,-8.87,18.96123678947029,840.45,388.30564682575556,4.708,0.4323704322936103,0.9273,1,0,36.82,10.17,84.0,42,1
CELL_007,2024-01-01 02:44:00,5G,-112.3,-11.81,23.85454807612174,223.72,88.51687306929132,1.167,0.14574196729256308,0.0029,1,0,36.82,10.17,42.0,13,1
CELL_002,2024-01-01 02:45:00,5G,-86.4,-14.13,22.825064531815716,143.83,70.96268894830786,2.059,0.18210668461702365,0.0038,1,0,36.82,10.17,55.3,13,1
CELL_003,2024-01-01 02:46:00,5G,-72.5,-10.11,18.43663413285838,932.48,311.4199567528086,5.288,0.8419051875717823,0.0947,0,0,36.82,10.17,77.3,43,1
CELL_017,2024-01-01 02:47:00,5G,-99.9,-3.56,29.976263526124853,247.7,100.26477118612576,1.671,0.22354521918907047,0.0302,1,0,36.82,10.17,66.0,9,1
CELL_005,2024-01-01 02:48:00,5G,-90.2,-15.06,21.746773708238514,338.72,151.919766461449,2.088,0.23140173762066688,0.0212,1,0,36.82,10.17,61.6,14,1
CELL_017,2024-01-01 02:49:00,5G,-112.2,-8.23,2.1156631320338084,30.39,13.599011315850317,32.043,5.232490961772649,0.3612,1,0,36.82,10.17,41.2,191,1
CELL_017,2024-01-01 02:50:00,5G,-78.1,-17.12,1.0890102752997501,265.83,103.62016844995999,1.896,0.18788155353935404,0.1186,1,0,36.82,10.17,48.5,11,0
CELL_017,2024-01-01 02:51:00,5G,-103.6,-12.79,12.76356043778042,1362.58,570.6546228207527,3.486,0.3821848434492032,0.0142,1,0,36.82,10.17,87.3,7,1
CELL_002,2024-01-01 02:52:00,5G,-111.7,-13.28,6.662589594747635,119.6,53.85664601633432,2.091,0.25465287582100465,0.078,1,0,36.82,10.17,55.1,11,1
CELL_002,2024-01-01 02:53:00,5G,-98.6,-15.94,3.922168561555644,281.65,103.49593994661531,1.546,0.14749574411957725,0.0283,1,0,36.82,10.17,52.7,10,1
CELL_005,2024-01-01 02:54:00,5G,-114.4,-16.98,-3.8553201050589165,967.31,403.6637420678617,4.834,0.861182694490551,0.216,1,0,36.82,10.17,70.1,39,1
CELL_001,2024-01-01 02:55:00,5G,-71.9,-7.25,19.301394208887007,941.55,339.6125895575622,9.622,1.6235661598828353,0.3939,1,0,36.82,10.17,77.5,46,1
CELL_001,2024-01-01 02:56:00,5G,-97.5,-7.1,-1.89101811134416,645.82,260.7841716350775,10.677,1.71341272076959,0.0877,1,0,36.82,10.17,55.9,43,1
CELL_019,2024-01-01 02:57:00,5G,-71.8,-3.9,8.951405177969647,341.68,140.53996891296754,2.621,0.15488738601436403,0.0364,1,0,36.82,10.17,60.0,12,1
CELL_002,2024-01-01 02:58:00,5G,-110.9,-4.77,9.792414106142001,962.91,367.37390386319487,5.567,1.101204264455025,0.3815,1,0,36.82,10.17,72.8,52,1
CELL_012,2024-01-01 02:59:00,5G,-106.5,-19.26,-3.256915130248027,1021.37,347.29123180953087,7.524,0.9316822599850278,2.0023,1,0,36.82,10.17,75.5,30,0
CELL_006,2024-01-01 03:00:00,5G,-83.9,-8.37,25.38884915494068,24.95,10.55230796931993,12.931,2.0906515015571254,1.9634,1,0,36.82,10.17,30.5,206,1
CELL_004,2024-01-01 03:01:00,5G,-117.6,-10.27,1.218187774950275,838.42,345.6008146416918,13.051,1.2234646656303225,3.303,1,0,36.82,10.17,85.2,38,0
CELL_011,2024-01-01 03:02:00,5G,-112.7,-9.7,25.978556223722688,696.69,319.7785730846069,7.386,1.422858359758732,0.1957,1,0,36.82,10.17,82.5,47,1
CELL_017,2024-01-01 03:03:00,5G,-78.9,-8.98,-1.1757065939762668,800.05,242.30497118726552,6.563,0.3404643588076625,0.2518,1,0,36.82,10.17,71.7,45,1
CELL_006,2024-01-01 03:04:00,5G,-118.5,-19.65,15.529627580832276,56.82,19.75389348565412,21.165,1.5979312030167452,0.8158,1,0,36.82,10.17,33.5,200,1
CELL_005,2024-01-01 03:05:00,5G,-109.2,-19.58,14.326513603520045,877.93,391.0949208188444,9.781,0.49020176745933247,1.0254,0,0,36.82,10.17,70.3,45,1
CELL_020,2024-01-01 03:06:00,5G,-70.0,-7.27,18.20791545799553,214.02,103.8399650744934,354.9753772974732,80.19921452836499,11.585466112013345,1,1,36.82,10.17,58.1,13,0
CELL_002,2024-01-01 03:07:00,5G,-75.8,-15.43,22.11599084442891,2.255623196650644,0.8219467884760608,1.294,0.25212823519418437,0.0481,1,1,36.82,10.17,70.1,10,1
CELL_006,2024-01-01 03:08:00,5G,-95.9,-8.66,2.8158069219201662,201.43,84.68541675825739,1.391,0.10665928204237501,0.043,1,0,36.82,10.17,47.3,12,1
CELL_011,2024-01-01 03:09:00,5G,-108.4,-14.94,1.1458010229965456,318.87,146.68815564800497,282.23180273888977,105.67776058398063,16.402700676250728,1,1,36.82,10.17,59.1,13,1
CELL_016,2024-01-01 03:10:00,5G,-117.6,-6.58,13.970962870035766,17.23,5.399261074259954,20.323,3.394091593909442,0.5625,0,0,36.82,10.17,42.9,205,1
CELL_016,2024-01-01 03:11:00,5G,-74.7,-6.57,14.090358760011402,890.66,316.9451169043765,13.651,0.7522599023935823,0.027,1,0,36.82,10.17,84.5,40,1
CELL_001,2024-01-01 03:12:00,5G,-85.9,-9.22,1.950123134743004,808.95,388.6624754382206,8.781,0.5129336385206541,0.3716,1,0,36.82,10.17,65.3,53,1
CELL_009,2024-01-01 03:13:00,5G,-93.6,-15.91,12.221051854501983,882.07,264.9653263214279,10.386,1.516327201795837,0.3662,1,0,36.82,10.17,70.0,45,1
CELL_006,2024-01-01 03:14:00,5G,-100.6,-12.6,-1.8174475652789486,865.64,404.88357845070345,11.724,0.8878811500806131,0.9689,1,0,36.82,10.17,76.5,55,1
CELL_016,2024-01-01 03:15:00,5G,-71.5,-8.0,7.373219556790177,3.4130468072460567,0.6846240546917998,8.494,0.8609385872880161,0.3409,1,1,36.82,10.17,62.4,47,1
CELL_003,2024-01-01 03:16:00,5G,-85.9,-8.33,17.87357506368653,711.02,297.21522602131193,7.613,1.1934497929507426,0.0774,1,0,36.82,10.17,73.1,37,1
CELL_020,2024-01-01 03:17:00,5G,-114.0,-11.31,15.405951994855396,305.06,138.51998648077645,1.704,0.2550587416667223,0.044,1,0,36.82,10.17,61.1,5,1
CELL_004,2024-01-01 03:18:00,5G,-90.4,-8.57,14.819744511460371,259.48,113.37343072069788,1.495,0.1891349527554687,0.0016,1,0,36.82,10.17,51.8,7,1
CELL_019,2024-01-01 03:19:00,5G,-85.1,-3.77,11.852370412655187,829.28,374.0030356662364,9.65,1.2979890779631837,0.5018,1,0,36.82,10.17,80.7,49,1
CELL_003,2024-01-01 03:20:00,5G,-86.7,-8.6,0.7856502032453525,0.5407512426841627,1.0943456367406221,31.607,2.7405765110609996,0.7088,1,1,36.82,10.17,15.3,192,1
CELL_019,2024-01-01 03:21:00,5G,-79.4,-7.36,10.495462671360201,686.41,246.7531594074415,8.647,0.9194556088107191,0.4855,1,0,36.82,10.17,86.1,34,1
CELL_020,2024-01-01 03:22:00,5G,-78.5,-8.03,9.396136323087811,941.33,383.47063017720006,13.402,2.4277950619302597,0.2787,0,0,36.82,10.17,77.9,40,1
CELL_007,2024-01-01 03:23:00,5G,-116.9,-4.74,5.666193839154113,393.08,127.74504514065237,1.585,0.31454886011998984,0.0225,1,0,36.82,10.17,56.6,10,1
CELL_020,2024-01-01 03:24:00,5G,-106.6,-18.93,16.30622323152186,874.62,278.86619220871506,8.856,1.0087522331876562,0.1114,1,0,36.82,10.17,60.3,44,1
CELL_009,2024-01-01 03:25:00,5G,-107.1,-5.12,2.887806139608718,875.93,393.8445814153898,9.571,1.4033263508427478,0.1891,1,0,36.82,10.17,86.8,37,1
CELL_001,2024-01-01 03:26:00,5G,-72.1,-18.59,14.880079926252368,355.59,173.1219432370046,1.846,0.2059198300699888,0.0018,1,0,36.82,10.17,53.5,10,1
CELL_008,2024-01-01 03:27:00,5G,-87.5,-15.85,0.01362988050996261,1168.76,546.3595757180865,4.717,0.85742216840412,0.7654,1,0,36.82,10.17,80.7,12,0
CELL_007,2024-01-01 03:28:00,5G,-92.6,-18.42,12.149503709970631,62.02,27.336909794805866,29.87,4.0901965944594165,0.5261,1,0,36.82,10.17,24.5,191,1
CELL_018,2024-01-01 03:29:00,5G,-75.3,-5.28,18.658833226905365,702.67,312.6128847034781,5.339,0.9390902432540343,0.384,1,0,36.82,10.17,59.9,48,1
CELL_008,2024-01-01 03:30:00,5G,-84.6,-7.52,16.310993004933565,14.42,4.4447347898583915,16.55,2.708564950057587,3.2403,1,0,36.82,10.17,31.5,213,1
CELL_001,2024-01-01 03:31:00,5G,-103.1,-5.58,12.33935595363938,35.33,15.173036768708707,17.024,2.877594569449883,0.7594,1,0,36.82,10.17,24.4,192,1
CELL_011,2024-01-01 03:32:00,5G,-91.5,-4.46,1.1154359186273979,326.37,141.54362516325708,1.775,0.2324086511308344,0.0056,1,0,36.82,10.17,43.1,13,1
CELL_018,2024-01-01 03:33:00,5G,-94.3,-18.56,9.14837793689356,46.82,22.192682104750432,16.004,1.982393527617533,1.0205,0,0,36.82,10.17,35.8,177,1
CELL_010,2024-01-01 03:34:00,5G,-79.4,-10.45,27.74536378932767,295.03,102.19672879013248,1.779,0.1158558979501092,0.0636,0,0,36.82,10.17,60.6,6,1
CELL_003,2024-01-01 03:35:00,5G,-112.8,-13.64,12.091585125092411,857.18,356.7897606596465,9.705,1.8263954674186338,0.6885,1,0,36.82,10.17,72.7,53,1
CELL_007,2024-01-01 03:36:00,5G,-85.8,-3.64,1.9237491932649569,270.98,122.38041126859984,1.88,0.30370532617806145,0.0306,1,0,36.82,10.17,56.2,13,1
CELL_016,2024-01-01 03:37:00,5G,-78.4,-5.56,9.552393085737961,302.63,92.25763741172756,2.107,0.29187953951541484,0.1356,1,0,36.82,10.17,51.6,15,0
CELL_016,2024-01-01 03:38:00,5G,-105.5,-10.76,0.5883093877388816,164.24,63.333884882193345,2.315,0.3189121744601039,0.004,1,0,36.82,10.17,57.2,13,1
CELL_020,2024-01-01 03:39:00,5G,-103.8,-13.03,12.162348903658721,293.79,102.30022691365265,1.44,0.2680646243733703,0.0375,1,0,36.82,10.17,49.2,8,1
CELL_017,2024-01-01 03:40:00,5G,-85.2,-14.99,27.441898951999626,1317.56,587.3461789149436,5.171,0.8876922567510664,0.0505,1,0,36.82,10.17,80.2,16,1
CELL_002,2024-01-01 03:41:00,5G,-84.0,-12.77,29.54825549932491,963.77,414.2909765373042,6.606,1.076902217939956,0.1779,1,0,36.82,10.17,87.6,9,1
CELL_001,2024-01-01 03:42:00,5G,-110.1,-16.8,19.600202725756475,61.19,27.213390905881063,18.818,3.2166758042773416,2.144,1,0,36.82,10.17,28.2,198,1
CELL_016,2024-01-01 03:43:00,5G,-80.5,-10.37,19.878499344062753,35.11,11.060202230768853,17.782,1.9115057972231988,0.7334,1,0,36.82,10.17,48.3,183,1
CELL_012,2024-01-01 03:44:00,5G,-118.5,-10.87,18.835963020408396,1082.28,519.231791333359,6.118,1.0717112241190903,0.0961,1,0,36.82,10.17,70.8,9,1
CELL_005,2024-01-01 03:45:00,5G,-90.9,-9.6,17.594936153747813,1001.95,355.72505482801444,8.851,0.7353172486678246,1.7816,1,0,36.82,10.17,80.8,36,1
CELL_005,2024-01-01 03:46:00,5G,-104.4,-16.17,-4.3557521536296,929.05,422.71535177509116,10.171,1.3820631715424365,0.7365,1,0,36.82,10.17,88.6,48,1
CELL_009,2024-01-01 03:47:00,5G,-80.9,-19.61,-0.7141426087147877,221.19,79.4874207420431,2.794,0.3306201051265322,0.0005,1,0,36.82,10.17,56.1,21,1
CELL_009,2024-01-01 03:48:00,5G,-101.9,-15.79,-2.165803197462634,57.28,28.25055967702989,31.319,5.855770921316696,0.5913,1,0,36.82,10.17,39.4,211,1
CELL_003,2024-01-01 03:49:00,5G,-103.8,-11.47,13.737512283555155,142.66,58.24596209319037,1.976,0.27876338989727345,0.0685,1,0,36.82,10.17,34.5,7,1
CELL_019,2024-01-01 03:50:00,5G,-92.6,-18.94,14.023785875958023,25.23,8.396702439202201,29.879,5.417970410883114,1.522,1,0,36.82,10.17,29.0,202,1
CELL_016,2024-01-01 03:51:00,5G,-100.7,-19.94,13.944385038487521,906.24,333.36777458490263,9.821,1.505020648942948,0.4525,1,0,36.82,10.17,52.5,51,1
CELL_016,2024-01-01 03:52:00,5G,-74.7,-16.59,29.053680988130296,777.55,386.07919996150156,8.679,1.0039780578903472,0.3507,1,0,36.82,10.17,82.4,52,1
CELL_003,2024-01-01 03:53:00,5G,-85.1,-9.22,9.40130442754219,34.56,17.18795777201777,18.484,2.287363017219636,0.0169,1,0,36.82,10.17,28.6,210,1
CELL_020,2024-01-01 03:54:00,5G,-91.7,-16.16,15.170237334918923,850.72,365.57132865272047,283.3907821701558,61.05224357213292,11.087104931721663,1,1,36.82,10.17,63.8,48,1
CELL_001,2024-01-01 03:55:00,5G,-71.7,-15.88,16.629075640589395,641.33,242.94898657390536,6.029,0.8694397249500475,0.114,1,0,36.82,10.17,79.5,41,1
CELL_020,2024-01-01 03:56:00,5G,-99.6,-3.31,20.914714283262743,933.59,365.2545496559131,10.224,1.9852884910908004,0.1249,1,0,36.82,10.17,79.1,45,1
CELL_011,2024-01-01 03:57:00,5G,-96.4,-15.85,20.50554243849986,977.31,314.01040278511465,11.674,1.895428197952992,0.0878,1,0,36.82,10.17,56.2,50,1
CELL_017,2024-01-01 03:58:00,5G,-71.2,-13.69,0.5656446637089774,29.95,13.803604177493048,21.409,1.769339036954596,0.3137,1,0,36.82,10.17,11.2,175,1
CELL_008,2024-01-01 03:59:00,5G,-99.7,-9.69,28.10325365395162,904.03,438.1591460447959,9.294,1.6976893224423943,2.7467,1,0,36.82,10.17,69.6,47,0
CELL_004,2024-01-01 04:00:00,5G,-115.1,-14.59,18.0213688800393,293.1,114.11562249519501,1.76,0.28650249450276133,0.0383,1,0,36.82,10.17,38.8,8,1
CELL_006,2024-01-01 04:01:00,5G,-89.1,-18.85,21.029850184938265,837.06,341.54335553475863,9.897,0.6342629959030143,0.2482,1,0,36.82,10.17,72.5,32,1
CELL_008,2024-01-01 04:02:00,5G,-102.0,-4.88,21.34201872864921,79.62,26.401964091492527,19.05,3.5985588637393264,0.6575,1,0,36.82,10.17,32.1,194,1
CELL_020,2024-01-01 04:03:00,5G,-97.3,-11.06,24.34008507258963,577.33,203.31365307140524,6.776,1.2915102807270566,0.4472,1,0,36.82,10.17,77.3,55,1
CELL_003,2024-01-01 04:04:00,5G,-85.9,-11.41,6.879669813245318,256.66,80.11662754968606,1.106,0.17184002988821437,0.0327,1,0,36.82,10.17,58.0,13,1
CELL_016,2024-01-01 04:05:00,5G,-86.5,-4.0,26.555894583457697,41.96,14.015001446358237,17.811,2.623067633412035,2.2978,1,0,36.82,10.17,40.3,182,1
CELL_003,2024-01-01 04:06:00,5G,-94.6,-9.07,-3.035678603476658,854.52,268.3687812259165,12.018,1.9941616513623162,1.3487,1,0,36.82,10.17,53.0,45,1
CELL_018,2024-01-01 04:07:00,5G,-94.1,-6.76,-4.648853829855771,70.29,28.945417499666956,19.335,2.329950769718801,2.8408,1,0,36.82,10.17,11.5,226,1
CELL_014,2024-01-01 04:08:00,5G,-100.3,-7.52,20.473278328064787,258.64,93.90662845251856,1.807,0.25093360983249147,0.0304,1,0,36.82,10.17,64.3,14,1
CELL_018,2024-01-01 04:09:00,5G,-83.5,-9.77,3.0100973924801586,3.539774947887473,1.9348824019315802,1.739,0.2659908179097153,0.0219,1,1,36.82,10.17,57.1,8,1
CELL_002,2024-01-01 04:10:00,5G,-83.4,-14.54,16.573231190376056,906.22,443.98041802352395,9.111,1.733651156764337,0.7661,1,0,36.82,10.17,72.1,35,1
CELL_003,2024-01-01 04:11:00,5G,-87.1,-17.89,-3.8053491182493615,1551.45,614.7417536975603,5.33,1.005149981820682,0.1637,1,0,36.82,10.17,67.2,8,1
CELL_016,2024-01-01 04:12:00,5G,-101.9,-7.14,22.120588649829937,39.15,19.353039855984278,25.046,4.768989635996762,0.5963,0,0,36.82,10.17,20.1,175,1
CELL_009,2024-01-01 04:13:00,5G,-89.6,-3.87,14.828867782515346,568.67,269.30274580366455,11.469,1.047813197191217,0.2306,1,0,36.82,10.17,61.7,43,1
CELL_004,2024-01-01 04:14:00,5G,-119.2,-17.04,2.930878571422115,818.9,382.32581056282385,9.097,1.3831834674798007,0.3156,1,0,36.82,10.17,82.8,48,1
CELL_001,2024-01-01 04:15:00,5G,-84.0,-14.09,28.75932834750774,49.85,16.83478394445346,35.575,1.804939311350347,0.3921,1,0,36.82,10.17,34.5,201,1
CELL_004,2024-01-01 04:16:00,5G,-93.5,-11.25,20.124642595861634,273.7,86.66275939026261,1.192,0.06638062228608389,0.0901,1,0,36.82,10.17,31.4,8,1
CELL_001,2024-01-01 04:17:00,5G,-88.7,-15.23,28.152175000818723,37.15,11.873439210211473,22.357,4.142915410559056,1.4905,1,0,36.82,10.17,35.5,209,1
CELL_014,2024-01-01 04:18:00,5G,-116.8,-9.79,22.106022902931706,1.603543698117183,0.8472267488965025,1.816,0.2775786341729177,0.0611,1,1,36.82,10.17,58.6,7,1
CELL_016,2024-01-01 04:19:00,5G,-81.3,-12.91,17.33161345384645,56.81,23.01718374758152,27.092,2.1715277682005794,1.2318,1,0,36.82,10.17,31.7,219,1
CELL_020,2024-01-01 04:20:00,5G,-110.7,-5.74,11.703992962911585,896.09,278.9456334989091,9.356,1.6032586926321912,0.3843,1,0,36.82,10.17,56.5,41,1
CELL_008,2024-01-01 04:21:00,5G,-96.0,-8.81,5.092153633933815,0.558709923641348,1.984668556500896,8.901,1.22982788029096,0.0905,1,1,36.82,10.17,73.3,37,1
CELL_007,2024-01-01 04:22:00,5G,-70.7,-15.52,0.7749649481316254,360.03,151.6345364079719,1.525,0.119175009752228,0.03,1,0,36.82,10.17,52.3,10,1
CELL_003,2024-01-01 04:23:00,5G,-90.2,-17.1,0.14994329054126965,1187.25,409.6108788525631,4.181,0.4566672748951161,0.2683,1,0,36.82,10.17,70.9,7,1
CELL_017,2024-01-01 04:24:00,5G,-102.3,-7.37,28.082486249146278,757.9,249.996958165137,11.445,0.7752303566234495,0.8468,1,0,36.82,10.17,61.7,49,1
CELL_001,2024-01-01 04:25:00,5G,-75.1,-12.06,4.897019446530502,214.78,80.74201161947855,1.85,0.2781527725807242,0.028,1,0,36.82,10.17,48.7,10,1
CELL_016,2024-01-01 04:26:00,5G,-111.9,-18.91,28.07791619051526,340.39,140.1360667789305,1.51,0.29157198290193426,0.1202,1,0,36.82,10.17,43.5,13,0
CELL_012,2024-01-01 04:27:00,5G,-86.2,-12.68,5.397776365769442,237.75,85.73937190517523,2.076,0.14607937757233766,0.0066,1,0,36.82,10.17,43.1,12,1
CELL_019,2024-01-01 04:28:00,5G,-96.4,-12.71,16.841446624527126,50.17,22.06970583717108,20.04,3.3429214145889694,0.2947,1,0,36.82,10.17,22.9,185,1
CELL_014,2024-01-01 04:29:00,5G,-102.3,-13.95,-2.2275663481653787,55.46,16.870637869532,36.223,4.3932353451947455,1.5075,1,0,36.82,10.17,31.6,218,1
CELL_006,2024-01-01 04:30:00,5G,-105.4,-17.41,24.189558581687596,877.85,413.4872739488298,9.906,0.6045927202151635,2.4237,1,0,36.82,10.17,93.8,47,0
CELL_006,2024-01-01 04:31:00,5G,-95.9,-8.87,26.03379781616099,1293.51,607.0573252794413,4.264,0.7832349799199035,0.1444,1,0,36.82,10.17,75.1,8,1
CELL_013,2024-01-01 04:32:00,5G,-114.8,-5.17,24.278838270136795,47.2,21.797419368745604,14.095,1.5620577103488025,0.4592,1,0,36.82,10.17,28.3,201,1
CELL_019,2024-01-01 04:33:00,5G,-96.3,-4.17,-3.3026225580395403,63.49,25.183680034860725,5.864,0.3776601603505394,0.0704,0,0,36.82,10.17,38.5,195,1
CELL_008,2024-01-01 04:34:00,5G,-101.5,-6.25,25.03129212383027,170.85,61.452644799076516,1.027,0.08350242263430926,0.0432,1,0,36.82,10.17,55.4,12,1
CELL_002,2024-01-01 04:35:00,5G,-117.6,-13.28,26.971031016367714,41.74,18.1244506790728,29.615,5.057966587533083,0.0678,1,0,36.82,10.17,31.5,229,1
CELL_001,2024-01-01 04:36:00,5G,-91.2,-13.3,21.436554879652203,871.94,306.2755431282251,9.761,0.852794810841176,0.364,1,0,36.82,10.17,77.3,46,1
CELL_015,2024-01-01 04:37:00,5G,-101.6,-4.96,13.274561300906168,882.4,381.6757925241671,6.825,0.4154841385901504,0.4266,1,0,36.82,10.17,52.1,44,1
CELL_001,2024-01-01 04:38:00,5G,-117.6,-9.1,26.829005458721948,33.21,11.502221322488813,34.08,3.069709067280326,3.3403,1,0,36.82,10.17,15.4,189,1
CELL_005,2024-01-01 04:39:00,5G,-112.6,-7.69,9.265631044127101,709.89,350.14648932155137,8.712,1.6656126750133666,0.3873,1,0,36.82,10.17,69.7,38,1
CELL_016,2024-01-01 04:40:00,5G,-92.7,-7.63,-4.4150197750822056,891.08,431.8194309737641,6.867,0.3631894170166816,0.3263,0,0,36.82,10.17,80.6,44,1
CELL_019,2024-01-01 04:41:00,5G,-102.9,-4.18,12.449104059840124,39.1,14.93446655490371,35.777,5.69602467474846,1.5522,1,0,36.82,10.17,41.3,208,1
CELL_004,2024-01-01 04:42:00,5G,-96.2,-15.41,24.66171543255349,26.25,12.460064794909792,27.446,3.4010723334376154,1.3077,1,0,36.82,10.17,35.7,211,1
CELL_003,2024-01-01 04:43:00,5G,-84.9,-7.47,-1.377450121116977,947.22,289.08250100397424,9.946,1.54836039319924,0.3017,1,0,36.82,10.17,76.1,49,1
CELL_017,2024-01-01 04:44:00,5G,-73.3,-17.49,5.317597880679802,53.71,25.615630941955473,41.005,6.430448906439269,2.5609,1,0,36.82,10.17,39.6,198,1
CELL_017,2024-01-01 04:45:00,5G,-75.4,-5.22,16.71884722961428,2.497427377908954,0.6338727698089077,1.992,0.27382963603077953,0.0617,1,1,36.82,10.17,58.7,7,1
CELL_012,2024-01-01 04:46:00,5G,-100.6,-15.92,22.961257775499828,204.13,89.3061341976595,2.058,0.29423345392643324,0.0551,1,0,36.82,10.17,56.3,13,1
CELL_014,2024-01-01 04:47:00,5G,-72.5,-15.32,-1.165980946090854,39.06,15.137642850628358,18.2,3.144454834228568,4.2529,1,0,36.82,10.17,32.2,203,1
CELL_006,2024-01-01 04:48:00,5G,-115.7,-19.21,19.9626414423844,185.99,76.31851001449242,1.894,0.3121585295335582,0.0021,1,0,36.82,10.17,52.3,11,1
CELL_003,2024-01-01 04:49:00,5G,-85.7,-3.09,7.166430030743845,736.47,281.4909441742772,5.043,0.2754353555549989,0.0501,1,0,36.82,10.17,73.6,43,1
CELL_009,2024-01-01 04:50:00,5G,-104.5,-7.65,-3.2135787160159293,1031.6,456.0555483060347,7.96,1.1686969851191555,0.3417,1,0,36.82,10.17,44.4,44,1
CELL_005,2024-01-01 04:51:00,5G,-104.1,-12.65,4.819543440355474,254.79,106.05271660787785,1.685,0.08910908112566707,0.0234,1,0,36.82,10.17,54.0,14,1
CELL_017,2024-01-01 04:52:00,5G,-85.3,-4.28,26.68940680213121,313.42,108.54738218338494,1.522,0.18166920491732452,0.0556,1,0,36.82,10.17,60.4,14,1
CELL_014,2024-01-01 04:53:00,5G,-109.6,-15.14,13.74620808494565,60.86,22.017948785239312,18.685,1.0968627404604614,1.2952,1,0,36.82,10.17,20.6,193,1
CELL_003,2024-01-01 04:54:00,5G,-70.5,-6.07,19.0458267478163,35.17,15.632926791687147,28.993,3.470067114424973,2.943,1,0,36.82,10.17,27.7,194,1
CELL_001,2024-01-01 04:55:00,5G,-117.3,-10.25,22.602810870748375,203.87,99.86396225258125,1.758,0.09480910785872045,0.0424,1,0,36.82,10.17,52.9,14,1
CELL_020,2024-01-01 04:56:00,5G,-83.3,-6.84,4.121380411788987,28.39,10.835530226522343,34.611,3.3074138356618814,1.141,1,0,36.82,10.17,25.7,169,1
CELL_001,2024-01-01 04:57:00,5G,-84.2,-14.91,28.764215678431505,991.57,302.37577919836536,7.081,1.0996880019910493,0.1069,1,0,36.82,10.17,80.5,47,1
CELL_003,2024-01-01 04:58:00,5G,-109.4,-17.07,17.813295469514756,789.79,363.5234879889134,7.999,0.6719712204689683,0.1891,1,0,36.82,10.17,83.6,47,1
CELL_018,2024-01-01 04:59:00,5G,-81.7,-14.8,12.336207787747128,25.9,10.886758471145532,26.576,4.585003233740935,0.747,1,0,36.82,10.17,30.0,215,1
CELL_010,2024-01-01 05:00:00,5G,-87.9,-17.36,22.163593945778576,621.75,275.1305332326285,6.898,0.3864228149508787,0.0418,1,0,36.82,10.17,79.5,58,1
CELL_003,2024-01-01 05:01:00,5G,-84.0,-3.81,15.241775365471568,956.28,330.3942452764329,12.289,2.0035251500459,0.7622,1,0,36.82,10.17,57.6,49,1
CELL_008,2024-01-01 05:02:00,5G,-117.0,-3.72,5.133461556210888,226.42,106.09653801708205,1.71,0.23967710797977992,0.0323,1,0,36.82,10.17,53.7,16,1
CELL_014,2024-01-01 05:03:00,5G,-105.6,-13.82,15.652736793581457,259.0,97.14696296550456,1.979,0.3501656187744512,0.0505,1,0,36.82,10.17,49.9,8,1
